发布时间,笔记标题,笔记链接,笔记内容,点赞量,收藏量,评论量,分享量,互动量,博主昵称,概括,内容类型,正负向,业务线,渠道类型,具体产品/场景,笔记ID,是否剔除,是否剔除.输出结果
2026/5/11,臭臭的滴滴车🚗,https://www.xiaohongshu.com/explore/6a00fa2f00000000350212f5?xsec_token=ABu9QeEMMi4Kp3dokkrCOdU30vJGnzECFA5KbHuJoD178=,四点半🕟起床，五点🕔赶车，结果命中一辆让我鼻子吃不消🤮的快车🚗,0,0,1,0,1,Gagaya,我四点半起床五点赶车，结果坐上了一辆让我鼻子不适的快车。,车内环境投诉,负向,快车,小红书,烟味/异味,6a00fa2f00000000350212f5,,
2026/5/11,滴滴就这么放任司机嘛,https://www.xiaohongshu.com/explore/6a0156b50000000038036d8a?xsec_token=ABMDY_ifAXf43glQ4iD8PYNSjkJcdmPLWbkjqxgKW3w3U=,#网约车[话题]# #滴滴司机加价[话题]# #出行[话题]# #司机[话题]#,0,0,1,0,1,壹号玩家,该内容涉及网约车、滴滴司机加价、出行、司机等话题。,无匹配类别,中性,网约车,小红书,系统/派单问题,6a0156b50000000038036d8a,,
2026/5/11,滴滴出行没有评价系统了吗？！,https://www.xiaohongshu.com/explore/6a014c2b0000000036030a87?xsec_token=ABMDY_ifAXf43glQ4iD8PYNcAZnzsxZN0xUxLV-6v1s2I=,"未提前询问乘客，直接在车内吸烟
这都没法评价？
难怪司机问都不问直接抽了，合着是没法评价所以无所畏惧了！
#滴滴出行[话题]# #滴滴司机[话题]# #滴滴打车[话题]# #滴滴客服[话题]# #滴滴顺风车[话题]# #滴滴出行客服01[话题]# #滴滴出行客服02[话题]# #滴滴出行客服03[话题]#",12,0,30,0,42,汤洒出来啦,用户抱怨滴滴司机未提前询问乘客就在车内吸烟，且认为因无法评价导致司机无所畏惧。,车内环境投诉,负向,网约车,小红书,烟味/异味,6a014c2b0000000036030a87,,
2026/5/10,滴滴司机：不客气,https://www.xiaohongshu.com/explore/6a0004b0000000003701cf9d?xsec_token=ABu9QeEMMi4Kp3dokkrCOdUxmlJVyyNzZwaWEEE55jvGs=,"如此尴尬的一个乌龙，还好滴滴司机没在意哈哈哈哈哈哈哈。作为一个多年四轮乘坐用户，本打工人出门在外，最常用的就是滴滴。
听说滴滴会员全新版本6月就要全面上新啦，真的太期待！
这次升级大概有以下的变化：
🔹 以后等级更稳定了！定级周期要从 看前3 个月拉到看前 12 个月，每月定级看近一年的成长值
🔹 以后规则更贴心！里程值要升级成成长值，根据支付金额和品类系数定，更直观～
🔹 以后权益更丰富！坐等6月正式通知～
🔹 以后多场景都能攒！代驾、顺风车、甚至去香港打车，都能攒成长值！
我现在已经准备好了，就等上线直接冲！经常通勤打车的姐妹赶紧码住，这波绝对不亏！
另外，这次升级也给老会员准备了贴心的保级政策：6月1日升级后，当前会员等级会自动进入保护期，一直保级到8月31日。保护期内等级只升不降，成长值也会正常累积，只要达到更高等级的标准，就能直接升级。
可以！滴滴也是好起来了，越来越懂我了。好期待新版上线～
#滴滴[话题]# #出行[话题]# #职场[话题]# #打工人[话题]# #滴滴会员[话题]# #滴滴V7[话题]# #滴滴V8[话题]# #滴滴会员升级[话题]#",155,3,3,0,161,西西在努力,滴滴会员6月将全面上新，升级后等级更稳定、规则更贴心、权益更丰富且多场景可攒成长值，老会员还有保级政策，用户表示期待。,产品力,正向,品牌,小红书,会员,6a0004b0000000003701cf9d,,
2026/5/10,🚨坐滴滴被撞断4根肋骨，司机让我“再打,https://www.xiaohongshu.com/explore/6a00005e0000000008026c78?xsec_token=ABu9QeEMMi4Kp3dokkrCOdU2maq-M09QQM9gqIFmwOB6U=,#交通事故赔偿[话题]# #滴滴[话题]# #网约车[话题]# #网约车事故[话题]#,30,2,3,0,35,问问,该内容围绕交通事故赔偿，涉及滴滴、网约车及网约车事故话题。,安全问题,中性,网约车,小红书,无匹配类别,6a00005e0000000008026c78,,
2026/5/11,"因为有时要接送狗子去游泳
需要从江北来回接送到奥南
希望有个...",https://www.xiaohongshu.com/explore/6a0153dc0000000037037781?xsec_token=ABMDY_ifAXf43glQ4iD8PYNdeqSc2o341JR46ukh2NdLw=,"因为有时要接送狗子去游泳
需要从江北来回接送到奥南
希望有个固定的接送#狗狗托运[话题]# #货拉拉[话题]##滴滴出行[话题]# #滴滴宠物出行[话题]# #滴滴宠物专车[话题]#",0,0,5,0,5,阿唐睡不醒🤪,因需固定接送狗子在江北和奥南之间往返游泳，希望有狗狗托运服务。,场景,中性,宠物出行,小红书,宠物出行,6a0153dc0000000037037781,,
2026/5/10,不是 滴滴出行你啥意思啊,https://www.xiaohongshu.com/explore/6a000e8000000000360025e8?xsec_token=ABu9QeEMMi4Kp3dokkrCOdU8ZBaq7lYduXBk-YQsdMMi4=,以前打顺风车也没有说不能带猫 现在又说不能带只能选宠物单 选了宠物单让我带着猫在雨里等半小时又打不到车 我真的是无语了[汗颜R]#滴滴打车[话题]#,1,0,6,0,7,沅元,用户抱怨滴滴打车政策变化，以前顺风车能带猫现在需选宠物单，但选宠物单后在雨里等半小时仍打不到车。,平台客服投诉,负向,宠物出行,小红书,宠物出行,6a000e8000000000360025e8,,
2026/5/11,滴滴代驾为你服务,https://www.xiaohongshu.com/explore/6a00cb02000000003502c2de?xsec_token=ABu9QeEMMi4Kp3dokkrCOdU9xvQE73KGCuYzdvX3BefUs=&xsec_source=pc_search,"应酬聚餐、朋友小聚🍻
喝酒千万别碰方向盘！
每次喝完酒都靠滴滴代驾续命
打开APP一键下单，师傅接单超快
全程驾驶稳稳妥妥，专业又靠谱
24小时在线，深夜出行也超有安全感
价格透明不绕路，不用怕被坑
把爱车和安全都交给它，放心又省心
家人再也不用担心我酒后开车啦✅
欢迎大家打扰我！
#滴滴代驾[话题]# #酒后出行[话题]# #安全出行[话题]# #代驾推荐[话题]# #代驾[话题]# #珍爱生命拒绝酒驾[话题]# #任何时间任何地点[话题]# #全天候服务[话题]#",0,0,0,0,0,杨了个羊,滴滴代驾因下单便捷、师傅专业靠谱、24小时服务、价格透明等特点，是酒后安全出行的可靠选择，让家人放心。,场景,正向,无匹配类别,小红书,深夜/晚归出行,6a00cb02000000003502c2de,,
2026/5/10,滴滴这个女司机优先简直是福音啊,https://www.xiaohongshu.com/explore/69ffdcd90000000035026776?xsec_token=ABSe7suRAYmulQ4PBfwqDWg9Th28AcQhKIlk0bYK9HFVw=&xsec_source=pc_search,"太好用了！！！！
1.不用闻车里烟味臭味皮革味等一切难闻的气味
2.不用担心在睡觉、看手机、发呆的时候被一个急刹突然一晃
3.不用担心某些老登中登（只是很少很少一部分，但依然存在）不怀好意的攀谈蛐蛐
4.不用担心人身安全，玻珠曾经遇到一只手打语音另外一只手的两根手指搭在方向盘上并行车飞快，我直接就是正襟危坐双目紧盯路况，很怕来个事故小命不保
5.不用忍受某些bro超绝“文明”行为，包括但不仅限于车里抽烟🚬超大声擤鼻涕吐痰，关键直接把用过的纸开车窗一扔，有的还直接吐到窗外🤮
6.我终于能享受一下好的服务了！！！车里有香香的干净的空气，夏天有温度合适的空调和舒缓的音乐（不想听土味了）
总之，我不歧视男司机，有的大叔大爷真的也可好可讲究，但我真的真的会第一时间设置女司机优先，我想原因尽在不言中#网约车[话题]# #顺风车[话题]# #司机[话题]# #出租车[话题]# #开车[话题]# #滴滴[话题]# #滴滴司机[话题]# #女司机[话题]# #关于我打车被司机种草这件事[话题]#",19,2,8,3,32,小雨小鱼,作者因曾遇到男司机有烟味、危险驾驶、不文明行为等问题，所以设置女司机优先以享受更好的乘车服务。,司机,正向,网约车,小红书,女性友好计划,69ffdcd90000000035026776,,
2026/5/11,到底谁在打这种“假电话”？,https://www.xiaohongshu.com/explore/69ff45a000000000220293bf?xsec_token=ABSe7suRAYmulQ4PBfwqDWg4dpBuCvZISKtPJ5WnWMetw=&xsec_source=pc_search,#滴滴[话题]# #滴滴安全治理日[话题]# #滴滴顺风车[话题]# #行程安全[话题]# #女生打车[话题]# #安全知识[话题]#,10,2,0,1,13,玮狗喂狗,该内容涉及滴滴相关话题，包括安全治理日、顺风车、行程安全、女生打车及安全知识。,无匹配类别,中性,无匹配类别,小红书,无匹配类别,69ff45a000000000220293bf,,
2026/5/9,,https://www.xiaohongshu.com/explore/69fec688000000003502e7ac?xsec_token=AB7ukW7fajRnxFsjbDV6X4qFabbM4qtq1v1hXM4EB43GM=&xsec_source=pc_search,#滴滴出行[话题]# #网约车[话题]# #威胁人身安全[话题]#,6,0,3,0,9,绵绵,内容涉及滴滴出行、网约车和威胁人身安全的话题。,无匹配类别,负向,网约车,小红书,女性安全事件,69fec688000000003502e7ac,,
2026/5/9,滴滴打车,https://www.xiaohongshu.com/explore/69fec5e200000000350291cc?xsec_token=AB7ukW7fajRnxFsjbDV6X4qCCulg5BRd-k8uAFZUmCiKw=&xsec_source=pc_search,"开封滴滴打车太便宜了，而且每次叫车，一秒接单，车内几乎没任何味道，北京的滴滴快车大部分车内臭死了，所以大家没必要坐三蹦子，不安全。
#开封[话题]# #打车[话题]# #滴滴[话题]# #滴滴出行[话题]#",0,0,0,0,0,👑susie媛媛🐁🐁🐉🐏,开封滴滴打车价格便宜、接单快、车内无异味，相比北京滴滴快车车内气味差和三蹦子不安全，更值得选择。,车内环境投诉,正向,快车,小红书,价格优惠,69fec5e200000000350291cc,,
2026/5/8,讲道理，出门遇到紧急情况还得联系帽子叔叔,https://www.xiaohongshu.com/explore/69fd54d2000000003601f513?xsec_token=ABNbFDvmT2gE-NxXGweO_FYF12fChd4w15SwgjOPgwKIM=&xsec_source=pc_search,"吐槽一下滴滴皖美出行的客服电话和安全专线。乘坐站点巴士，下车发现行李丢失不见，疑似被偷拿或错拿，司机未帮忙处理先行离开前往下一站，我自行返回上一站点寻找，无果。通过平台无法联系到司机，多次拨打客服电话，均提示坐席忙自动挂断，不得已拨打安全专线，却发现拨出的号码同样是普通客服电话，且依旧提示坐席忙后自动挂断。试问如果真的遇到人身安全类紧急情况，安全专线岂非形同虚设，还耽误乘客宝贵的求救时间？就不说乘客需要接续赶火车或者飞机，遇到突发事件却迟迟联系不上客服从而耽误行程改签退票的情况了。另外，拨打滴滴出行官方电话，根据智能客服提示反馈失物寻找，居然无法反馈，当天的订单提示时间较长……#滴滴出行[话题]# #皖美出行[话题]# #站点巴士[话题]# #安全[话题]# #出门在外一定要注意安全[话题]#
#出门在外一定要注意安全安全了[话题]#",0,1,0,1,2,梦迦南,用户吐槽滴滴皖美出行站点巴士乘车丢失行李后，无法联系司机，多次拨打客服电话和安全专线均提示坐席忙自动挂断，安全专线形同虚设，且通过官方电话智能客服反馈失物寻找也无法操作，耽误行程。,平台客服投诉,负向,站点巴士/公交/滴滴小巴,小红书,投诉无门/推诿,69fd54d2000000003601f513,,
2026/5/11,滴滴优先呼叫女司机选项真是伟大发明,https://www.xiaohongshu.com/explore/6a01468400000000060214be?xsec_token=ABMDY_ifAXf43glQ4iD8PYNZWMIiDvTz3M6rD-nGS0c0M=&xsec_source=pc_search,"又是凌晨打车，犹豫了一下，选择了“优先女司机选项”，因此前选择女司机时派单都比较远。今天这辆车的师傅倒是就在附近。看到“清新车”标签，我舒了口气，想着回去的路上应该可以轻松一些。
车子两分钟就到了，拉开车门钻进后座，我瞥见司机师傅亮亮的银色长耳环，淡淡的玫瑰花香从前排吹来。没有汗臭，没有烟味。真好啊，女师傅的车大概率是香香的真“清新车”，座椅也干净，小睡一下岂不美哉…
正当我准备闭上眼睛时，师傅讲话了，她关心地问为什么这个点才从学校出来，又要跑回浦东去。凌晨两点她的声音依然活力十足，死气沉沉的我被这活力惊醒，在她的感染下稍微振奋了些精神回答。后来我们开始聊天，交谈中我得知她是安徽人，儿子在安徽教美术，有一个和我同龄的女儿做酒店前台工作，她跑滴滴补贴家用。我问她为什么一个人来上海，她说：“总得趁能干活的时候攒点养老钱啊，年轻人也不容易，怎么好意思向他们要！”声音中听不出丝毫抱怨，好像并不觉得深夜开车多么辛苦。我是一个很怕吵闹的人，但是这位阿姨的大嗓门以及时不时爽朗的大笑好像有神奇的魔力，疲惫也消解了几分。当我表达对于医疗行业的担忧时，她的安慰，她的单纯的希冀，甚至让我相信了几分钟这个行业的未来。聊到后面她问我有没有男朋友，“你现在这么小不要着急找男朋友哦，等成熟一点看得更清的时候再说！”这是第一次听到这个年龄的阿姨叫我在这件事情上“不要着急”，虽然阿姨后面发表了一些关于这个ip婚恋的刻板印象言论，恕我不能在此公共平台上阐述。
从来没觉得回去的路这么快过，也可能是阿姨开车技术好的原因。下车时阿姨转头热情向我道别，她看起来比实际年龄小四五岁，眼睛亮晶晶的。虽然是深夜开车，但是一举一动表明她有用心打扮自己，扶着方向盘的左手上戴着绿色镯子，长耳环随着讲话忽闪忽闪。我道了谢，开开心心下车，碰到了小猫，喂之。
人和人的邂逅真是奇妙，谢谢你高师傅，你的干净清新的车子坐着非常舒适，你的乐观积极，你的高能量也感染了我，不止车上的15分钟。下次我还要勾选女司机优先，也建议大家都可以试试勾选女司机优先。#网约车[话题]# #滴滴打车[话题]#",17,0,3,0,20,偷吃老鼠药,作者凌晨打车勾选“优先女司机选项”，遇到乐观积极、车内干净的高师傅，被其活力和正能量感染，觉得这段邂逅很奇妙并建议大家尝试勾选女司机优先。,司机,正向,网约车,小红书,深夜/晚归出行,6a01468400000000060214be,,
